id,name,code,user_type_id/id,chart_template_id/id,reconcile
account_activa_account_1634,Kortlopende schulden:Overige kortlopende schulden:1634 · Te betalen salarissen,1634,account.data_account_type_non_current_assets,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_1639,Kortlopende schulden:Overige passiva,1639,account.data_account_type_non_current_assets,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_1640,Kortlopende schulden:Overige passiva:1640 · Vooruitontvangen bedragen,1640,account.data_account_type_non_current_assets,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_1599,Kortlopende schulden:Schulden kredietinstellingen,1599,account.data_account_type_non_current_assets,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
1602account_activa_account_,Kortlopende schulden:Schulden kredietinstellingen:1600 · Schuld Bank and Cash x (korter 1 jaar),1602,account.data_account_type_non_current_assets,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_599,Langlopende schulden,599,account.data_account_type_non_current_assets,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_600,Langlopende schulden:0600 · Lening Bank and Cash x,600,account.data_account_type_non_current_assets,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_1666,Voorzieningen,1666,account.data_account_type_non_current_assets,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_1499,Voorzieningen:0500 · Pensioenvoorziening,1499,account.data_account_type_non_current_assets,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_501,Voorzieningen:0501 · Voorziening vakantiedagen,501,account.data_account_type_non_current_assets,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_502,Voorzieningen:0502 · Voorziening cessantia,502,account.data_account_type_non_current_assets,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_1667,Eigen vermogen,1667,account.data_account_type_equity,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_3000,Eigen vermogen:3000 · Opening Bal Equity,03000,account.data_account_type_equity,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_3800,Eigen vermogen:3800 · Geplaatst kapitaal,3800,account.data_account_type_equity,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_3801,Eigen vermogen:3801 · Agio,3801,account.data_account_type_equity,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_3850,Eigen vermogen:3850 · Vervangingsreserve,3850,account.data_account_type_equity,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_3900,3900 · Retained Earnings,3900,account.data_account_type_equity,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_7999,Netto-omzet,7999,account.data_account_type_revenue,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_8000,Netto-omzet:8000 · omzet Food,8000,account.data_account_type_revenue,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_8001,Netto-omzet:8001 · omzet Beverage,8001,account.data_account_type_revenue,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_8002,Netto-omzet:8002 · Omzet Parties,8002,account.data_account_type_revenue,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_8200,Netto-omzet:8200 · Overige inkomsten,8200,account.data_account_type_revenue,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_8090,Netto-omzet:8090 · Kortingen,8090,account.data_account_type_revenue,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_6999,Directe kosten,6999,account.data_account_type_direct_costs,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_7000,Directe kosten:7000 · Inkoop Food,7000,account.data_account_type_direct_costs,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_7020,Directe kosten:7020 · Inkoop Beverage,7020,account.data_account_type_direct_costs,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_7080,Directe kosten:7080 · Overige directe kosten,7080,account.data_account_type_direct_costs,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_7090,Directe kosten:7090 · Leverancierskortingen,7090,account.data_account_type_direct_costs,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4109,Kosten uitbesteed werk,4109,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4110,Kosten uitbesteed werk:4110 · Uitbesteed werk,4110,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4111,Kosten uitbesteed werk:4111 · Inhuurkrachten,4111,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4199,Lonen en salarissen,4199,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4200,Lonen en salarissen:4200 · Lonen en salarissen,4200,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4201,Lonen en salarissen:4201 · Bonussen / uitkeringen,4201,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4202,Lonen en salarissen:4202 · Overige personeelskosten,4202,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4430,Lonen en salarissen:4430 · Opleiding/training,4430,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4431,Lonen en salarissen:4431 · Kantine,4431,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4250,Sociale lasten,4250,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4251,Sociale lasten:4251 · Premies AOV/AWW,4251,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4252,Sociale lasten:4252 · Premies AVBZ,4252,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4259,Sociale lasten:4259 · Premies BVZ,4259,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4253,Sociale lasten:4253 · SVB-premies ZV/OV,4253,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4254,Sociale lasten:4254 · Cessantiabijdrage,4254,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4255,Sociale lasten:4255 · Overige ziektekostenverzek.,4255,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4256,Sociale lasten:4256 · Restitutie SVB,4256,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4257,Sociale lasten:4257 · Pensioenpremies /dotatie,4257,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4258,Sociale lasten:4258 · Dotatie ziektekostenvoorziening,4258,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4300,Overige bedrijfskosten,4300,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4399,Overige bedrijfskosten:Huisvestingkosten,4399,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4400,Overige bedrijfskosten:Huisvestingkosten:4400 · Huur pand,4400,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4421,Overige bedrijfskosten:Huisvestingkosten:4421 · Telefoon/fax,4421,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4401,Overige bedrijfskosten:Huisvestingkosten:4401 · water/electra,4401,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
